SP1,SP2,BLOCK_NO,BLOCK_SCORE,E_VALUE,LOCUS_1,LOCUS_2,Ka,Ks,CLUSTER
fv,gm,1290,455.0,3e-79,mrna14246,Glyma.04G135700,0.3845,0.9752,15
fv,gm,1272,1247.0,0.0,mrna21009,Glyma.02G264200,0.1851,1.5461,13
fv,gm,1248,506.0,3e-142,mrna16727,Glyma.20G220600,0.3451,1.6129,11
fv,gm,1219,377.0,9e-163,mrna16727,Glyma.19G250700,0.2747,1.9798,11
fv,gm,1179,1349.0,4e-105,mrna28501,Glyma.16G070300,0.2777,1.3314,8
fv,gm,1008,1078.0,1e-120,mrna28501,Glyma.05G003300,0.2739,1.0098,8
fv,gm,973,377.0,1e-168,mrna16727,Glyma.03G253100,0.2598,1.7537,11
fv,gm,910,1818.0,0.0,mrna32167,Glyma.17G090900,0.3665,2.7015,21
fv,gm,841,2818.0,8e-175,mrna09337,Glyma.09G172100,0.2985,1.5917,22
fv,gm,813,1426.0,1e-174,mrna09337,Glyma.07G106000,0.2818,1.5741,22
fv,gm,804,1290.0,0.0,mrna32167,Glyma.06G183800,0.3733,3.3727,21
fv,gm,797,1237.0,0.0,mrna09486,Glyma.06G185400,0.2734,1.0523,18
fv,gm,767,1155.0,0.0,mrna09486,Glyma.04G179300,0.2774,1.0748,18
fv,gm,705,558.0,6e-162,mrna28345,Glyma.19G013500,0.3348,1.143,12
fv,gm,669,348.0,1e-163,mrna28345,Glyma.13G069300,0.3445,1.1799,12
fv,gm,589,1990.0,0.0,mrna00660,Glyma.02G034200,0.3154,1.145,24
fv,gm,559,2631.0,0.0,mrna19792,Glyma.17G007900,0.1577,1.337,4
fv,gm,534,3996.0,0.0,mrna19792,Glyma.15G115800,0.1497,1.3667,4
fv,gm,436,3380.0,0.0,mrna19792,Glyma.09G011300,0.1476,1.435,4
fv,gm,416,280.0,8e-111,mrna30663,Glyma.07G188400,0.3132,1.1475,3
fv,gm,405,2873.0,0.0,mrna19792,Glyma.07G266400,0.1681,1.296,4
fv,gm,364,782.0,0.0,mrna02604,Glyma.U029700,0.2352,1.6373,7
fv,gm,349,2934.0,0.0,mrna08105,Glyma.19G165200,0.2804,1.0197,20
fv,gm,346,751.0,0.0,mrna17425,Glyma.18G155200,0.1879,1.1273,1
fv,gm,337,2411.0,0.0,mrna02604,Glyma.17G233600,0.2044,1.6436,7
fv,gm,258,2852.0,5e-179,mrna08105,Glyma.10G037500,0.3581,0.9866,20
fv,gm,247,2430.0,0.0,mrna17425,Glyma.08G345800,0.1857,1.1383,1
fv,gm,215,2415.0,0.0,mrna02604,Glyma.06G047800,0.2066,1.3993,7
fv,gm,215,2415.0,6e-134,mrna02568,Glyma.06G045900,0.1657,1.1062,9
fv,gm,187,2290.0,0.0,mrna02604,Glyma.04G047100,0.2113,1.5652,7
fv,gm,180,2856.0,0.0,mrna08105,Glyma.03G163900,0.3082,1.0051,20
fv,gm,107,2103.0,0.0,mrna05794,Glyma.11G046500,0.132,1.3777,29
fv,gm,78,271.0,2e-174,mrna17867,Glyma.08G147200,0.2877,1.3144,6
fv,gm,50,573.0,5e-160,mrna17867,Glyma.06G151200,0.3234,0.9961,6
fv,gm,37,679.0,2e-173,mrna17867,Glyma.05G189600,0.2805,1.4088,6
fv,gm,35,1586.0,0.0,mrna05794,Glyma.05G107300,0.1533,1.1757,29
fv,gm,1,2022.0,0.0,mrna05794,Glyma.01G195200,0.134,1.3419,29
fv,gr,902,674.0,6e-112,mrna14246,Gorai.011G216000,0.3587,1.6018,15
fv,gr,851,1270.0,1e-16,mrna23998,Gorai.008G079700,0.5423,1.6653,5
fv,gr,830,2084.0,3e-15,mrna23998,Gorai.007G219900,0.6093,1.4624,5
fv,gr,772,1430.0,3e-17,mrna23998,Gorai.003G028000,0.5566,1.2929,5
fv,gr,745,296.0,2e-125,mrna16727,Gorai.013G118700,0.4255,1.3591,11
fv,gr,666,372.0,0.0,mrna15547,Gorai.001G190700,0.1549,1.0682,16
fv,gr,651,1377.0,2e-122,mrna28501,Gorai.001G265500,0.3003,1.6958,8
fv,gr,630,1263.0,7e-160,mrna09337,Gorai.008G291900,0.0,0.0,22
fv,gr,620,575.0,0.0,mrna32167,Gorai.008G294400,0.0,0.0,21
fv,gr,459,1567.0,0.0,mrna00660,Gorai.005G183200,0.2869,1.5794,24
fv,gr,423,387.0,7e-180,mrna28345,Gorai.001G259300,0.2991,1.8329,12
fv,gr,393,1259.0,0.0,mrna14127,Gorai.009G100000,0.1059,1.2302,14
fv,gr,390,1828.0,0.0,mrna19792,Gorai.009G183500,0.1474,1.5489,4
fv,gr,370,240.0,0.0,mrna29721,Gorai.006G089900,0.1601,1.4328,10
fv,gr,349,1829.0,0.0,mrna14127,Gorai.003G133100,0.1223,1.1219,14
fv,gr,307,411.0,3e-126,mrna30663,Gorai.011G020300,0.0,0.0,3
fv,gr,305,690.0,0.0,mrna29721,Gorai.011G036500,0.1592,2.0206,10
fv,gr,280,789.0,0.0,mrna29721,Gorai.010G161700,0.1382,1.9831,10
fv,gr,279,3006.0,0.0,mrna19792,Gorai.010G188000,0.1174,1.4775,4
fv,gr,275,1195.0,0.0,mrna14127,Gorai.001G109500,0.1122,0.987,14
fv,gr,270,517.0,0.0,mrna17425,Gorai.N004700,0.1801,1.2305,1
fv,gr,247,1729.0,0.0,mrna02568,Gorai.009G219600,0.1064,1.4204,9
fv,gr,224,2537.0,0.0,mrna17425,Gorai.007G157900,0.2014,1.3592,1
fv,gr,166,1502.0,0.0,mrna08652,Gorai.002G116600,0.2085,1.4953,23
fv,gr,123,1477.0,0.0,mrna02604,Gorai.010G026400,0.1528,2.1421,7
fv,gr,123,1477.0,0.0,mrna02568,Gorai.010G025700,0.1242,1.7243,9
fv,gr,107,1842.0,0.0,mrna17425,Gorai.001G229800,0.1954,1.2532,1
fv,gr,84,1500.0,0.0,mrna05794,Gorai.008G084500,0.1228,1.1585,29
fv,lj,140,377.0,0.0,mrna09486,chr1.CM1956.370.nc,0.2859,1.0069,18
fv,lj,109,350.0,5e-159,mrna28345,chr2.CM0081.140.nc,0.3022,0.9432,12
fv,lj,52,459.0,0.0,mrna17425,chr1.CM0800.180.nd,0.2017,0.9006,1
fv,lj,49,841.0,3e-42,mrna08105,chr1.CM0295.610.nd,0.0606,0.5503,20
fv,md,112,357.0,0.0,mrna21009,MDP0000292933,0.0752,0.9005,13
fv,md,96,309.0,0.0,mrna16727,MDP0000194053,0.1456,0.619,11
fv,mt,598,678.0,8e-104,mrna14246,Medtr8g039560,0.3054,0.0,15
fv,mt,509,362.0,5e-160,mrna16727,Medtr7g116600,0.2765,1.5171,11
fv,mt,414,571.0,3e-129,mrna16727,Medtr1g079450,0.3475,1.2717,11
fv,mt,374,807.0,2e-161,mrna09337,Medtr6g071340,0.3169,1.7327,22
fv,mt,346,1414.0,0.0,mrna32167,Medtr4g107010,0.3927,3.6471,21
fv,mt,329,1048.0,0.0,mrna32167,Medtr3g078160,0.4313,4.1628,21
fv,mt,326,383.0,0.0,mrna09486,Medtr3g078340,0.2732,2.0619,18
fv,mt,294,419.0,7e-129,mrna28345,Medtr6g008170,0.4068,1.823,12
fv,mt,286,1510.0,0.0,mrna00660,Medtr5g034440,0.3295,1.4283,24
fv,mt,198,1590.0,1e-113,mrna30663,Medtr4g091880,0.3314,1.8044,3
fv,mt,171,1637.0,2e-90,mrna30663,Medtr2g011140,0.4293,1.5144,3
fv,mt,155,3624.0,0.0,mrna19792,Medtr2g026130,0.1513,2.0197,4
fv,mt,140,929.0,0.0,mrna17425,Medtr7g053260,0.2175,1.619,1
fv,mt,138,2425.0,0.0,mrna08105,Medtr7g097020,0.2754,1.1535,20
fv,mt,80,2312.0,0.0,mrna02604,Medtr1g017770,0.2262,2.0591,7
fv,mt,79,2638.0,0.0,mrna08105,Medtr1g069845,0.2589,0.9747,20
fv,mt,59,491.0,8e-174,mrna17867,Medtr8g092870,0.3154,0.0,6
fv,mt,42,1651.0,0.0,mrna05794,Medtr5g015210,0.1274,0.9957,29
fv,mt,18,407.0,6e-160,mrna17867,Medtr3g095730,0.353,2.951,6
fv,pt,890,3934.0,0.0,mrna21009,Potri.010G185900,0.151,1.2797,13
fv,pt,871,4098.0,0.0,mrna21009,Potri.008G071600,0.148,1.5197,13
fv,pt,847,965.0,3e-127,mrna14246,Potri.003G195400,0.2337,2.2632,15
fv,pt,830,1210.0,4e-128,mrna14246,Potri.001G028300,0.2633,1.8494,15
fv,pt,808,1346.0,0.0,mrna16727,Potri.019G029500,0.222,1.3028,11
fv,pt,765,1094.0,0.0,mrna15547,Potri.014G170100,0.1512,1.1005,16
fv,pt,754,1701.0,3e-166,mrna16727,Potri.013G052200,0.2501,1.0835,11
fv,pt,716,2791.0,1e-16,mrna23998,Potri.007G051000,0.5451,1.2897,5
fv,pt,642,1137.0,3e-131,mrna28501,Potri.001G344200,0.2591,0.927,8
fv,pt,604,663.0,2e-180,mrna09337,Potri.015G031000,0.279,1.3197,22
fv,pt,602,1444.0,0.0,mrna09486,Potri.015G071200,0.2903,3.2656,18
fv,pt,593,1811.0,0.0,mrna32167,Potri.015G074200,0.2713,1.5479,21
fv,pt,581,1518.0,7e-172,mrna09486,Potri.012G076400,0.0,0.0,18
fv,pt,573,1370.0,0.0,mrna32167,Potri.012G078900,0.2784,1.4294,21
fv,pt,572,2879.0,0.0,mrna09337,Potri.012G042600,0.2633,1.3308,22
fv,pt,383,2235.0,0.0,mrna19792,Potri.016G010800,0.1756,2.8139,4
fv,pt,351,2677.0,1e-121,mrna30663,Potri.011G033300,0.3367,1.5671,3
fv,pt,338,2739.0,0.0,mrna29721,Potri.011G071400,0.1384,1.7553,10
fv,pt,310,1287.0,0.0,mrna19792,Potri.006G015100,0.1741,3.0839,4
fv,pt,293,453.0,1e-121,mrna30663,Potri.004G028800,0.3416,1.5485,3
fv,pt,291,2744.0,0.0,mrna29721,Potri.004G061800,0.1437,1.5434,10
fv,pt,220,2009.0,0.0,mrna02604,Potri.014G014300,0.1401,1.307,7
fv,pt,220,2009.0,0.0,mrna02568,Potri.014G016400,0.1154,1.8542,9
fv,pt,187,1254.0,0.0,mrna17309,Potri.009G165900,0.1631,1.03,47
fv,pt,133,1454.0,0.0,mrna17309,Potri.004G205000,0.1779,1.1865,47
fv,pt,121,1918.0,0.0,mrna02604,Potri.002G116500,0.1418,1.3066,7
fv,pt,119,2860.0,0.0,mrna17425,Potri.002G248600,0.1621,0.9878,1
fv,pt,117,3216.0,0.0,mrna08652,Potri.002G009900,0.1853,1.1695,23
fv,pt,61,2651.0,2e-66,mrna16196,Potri.007G105300,0.3467,1.2418,63
fv,pt,24,2782.0,6e-62,mrna16196,Potri.005G063700,0.3451,1.2977,63
fv,pt,23,4263.0,0.0,mrna14749,Potri.005G122100,0.3315,0.8205,26
fv,rc,504,974.0,2e-128,mrna14246,30131.m007175,0.2281,1.8118,15
fv,rc,426,1016.0,2e-17,mrna23998,29970.m001016,0.5722,1.4603,5
fv,rc,415,478.0,1e-131,mrna28501,29917.m002007,0.2618,1.0792,8
fv,rc,325,1524.0,0.0,mrna09486,30147.m014007,0.2825,2.351,18
fv,rc,250,591.0,4e-160,mrna28345,29822.m003402,0.337,2.8777,12
fv,rc,189,313.0,6e-117,mrna30663,29842.m003706,0.3169,4.4484,3
fv,rc,136,1995.0,0.0,mrna02604,30170.m013592,0.1134,1.6178,7
fv,rc,71,318.0,0.0,mrna08105,29611.m000231,0.2561,0.9611,20
fv,rc,68,279.0,0.0,mrna17425,29070.m000132,0.164,1.269,1
fv,rc,61,617.0,2e-116,mrna32656,27985.m000839,0.3773,1.5113,31
fv,rc,54,462.0,2e-149,mrna17867,30136.m001011,0.3352,1.7385,6
fv,sl,477,1097.0,5e-151,mrna15547,Solyc07g045220.2,0.2234,1.6405,16
fv,sl,441,658.0,2e-125,mrna16727,Solyc04g050770.1,0.4179,2.0522,11
fv,sl,417,226.0,4e-142,mrna17952,Solyc02g091430.2,0.1918,1.6103,42
fv,sl,259,1864.0,0.0,mrna00660,Solyc05g005670.1,0.3708,2.3661,24
fv,sl,246,349.0,3e-159,mrna28345,Solyc02g087200.1,0.0,0.0,12
fv,sl,217,1565.0,0.0,mrna19792,Solyc11g012440.1,0.0,0.0,4
fv,sl,175,985.0,0.0,mrna19792,Solyc04g014810.2,0.1822,2.6778,4
fv,sl,150,2042.0,8e-108,mrna30663,Solyc02g079740.1,0.3113,2.793,3
fv,sl,148,251.0,0.0,mrna03232,Solyc01g080920.2,0.0,0.0,41
fv,sl,111,1578.0,0.0,mrna17425,Solyc09g056450.2,0.2183,1.7155,1
fv,sl,85,1791.0,0.0,mrna02604,Solyc04g077610.2,0.1677,1.6131,7
fv,sl,85,1791.0,0.0,mrna02568,Solyc04g077850.2,0.122,1.2991,9
fv,sl,39,645.0,1e-130,mrna17867,Solyc11g005700.1,0.4121,4.578,6
fv,sl,13,1077.0,9e-35,mrna14749,Solyc03g034010.2,0.4493,1.3234,26
fv,sl,7,5494.0,0.0,mrna14749,Solyc02g085140.2,0.4115,1.1455,26
fv,st,595,838.0,0.0,mrna21009,PGSC0003DMC400052305,0.2039,1.7984,13
fv,st,479,776.0,6e-151,mrna15547,PGSC0003DMC400030370,0.2226,1.5887,16
fv,st,450,500.0,7e-119,mrna16727,PGSC0003DMC400026533,0.4123,1.7073,11
fv,st,430,215.0,7e-104,mrna17952,PGSC0003DMC400053391,0.1381,1.0737,42
fv,st,275,1859.0,0.0,mrna00660,PGSC0003DMC400067536,0.3435,1.7115,24
fv,st,255,347.0,1e-159,mrna28345,PGSC0003DMC400001068,0.0,0.0,12
fv,st,231,1593.0,0.0,mrna19792,PGSC0003DMC400023497,0.0,0.0,4
fv,st,179,488.0,0.0,mrna19792,PGSC0003DMC400040838,0.1804,2.1152,4
fv,st,168,1321.0,0.0,mrna29721,PGSC0003DMC400049550,0.1725,1.9169,10
fv,st,158,2181.0,3e-106,mrna30663,PGSC0003DMC400024480,0.3241,3.6117,3
fv,st,153,228.0,0.0,mrna03232,PGSC0003DMC400003267,0.0,0.0,41
fv,st,131,216.0,0.0,mrna17425,PGSC0003DMC400011745,0.205,1.823,1
fv,st,123,623.0,0.0,mrna08105,PGSC0003DMC400018224,0.3121,1.3754,20
fv,st,84,2049.0,0.0,mrna02604,PGSC0003DMC400008726,0.1586,1.7549,7
fv,st,84,2049.0,0.0,mrna02568,PGSC0003DMC400018759,0.12,1.4461,9
fv,st,44,500.0,4e-129,mrna17867,PGSC0003DMC400044324,0.4427,3.8968,6
fv,st,6,4912.0,1e-48,mrna14749,PGSC0003DMC400006258,0.4502,1.6258,26
fv,ta,451,677.0,3e-125,mrna14246,Thecc1EG045049,0.2868,1.5028,15
fv,ta,395,2029.0,5e-135,mrna16727,Thecc1EG026057,0.3555,1.1567,11
fv,ta,373,248.0,6e-178,mrna17952,Thecc1EG019211,0.1503,0.9161,42
fv,ta,368,2909.0,1e-134,mrna28501,Thecc1EG016975,0.2461,1.1618,8
fv,ta,336,3183.0,3e-17,mrna23998,Thecc1EG000733,0.5747,1.2609,5
fv,ta,326,1002.0,0.0,mrna15547,Thecc1EG002453,0.1546,0.9805,16
fv,ta,300,823.0,0.0,mrna09486,Thecc1EG011984,0.2986,1.6297,18
fv,ta,240,317.0,0.0,mrna28345,Thecc1EG016813,0.2771,1.3889,12
fv,ta,152,2608.0,2e-135,mrna30663,Thecc1EG030046,0.2647,1.7122,3
fv,ta,151,5533.0,0.0,mrna19792,Thecc1EG030377,0.1113,1.3257,4
fv,ta,106,865.0,7e-119,mrna32656,Thecc1EG035500,0.3715,1.2619,31
fv,ta,103,2151.0,0.0,mrna02604,Thecc1EG034670,0.1371,1.2909,7
fv,ta,103,2151.0,0.0,mrna02568,Thecc1EG034709,0.1028,1.3559,9
fv,ta,53,4019.0,0.0,mrna17425,Thecc1EG002724,0.1788,0.9162,1
fv,ta,5,616.0,1e-161,mrna17867,Thecc1EG001398,0.3212,2.2447,6
fv,ta,1,3281.0,0.0,mrna05794,Thecc1EG000823,0.1143,0.9699,29
fv,vv,470,364.0,1e-128,mrna14246,GSVIVT01036669001,0.2158,0.7899,15
fv,vv,430,2310.0,9e-15,mrna23998,GSVIVT01000169001,0.6212,1.1031,5
fv,vv,392,2716.0,9e-133,mrna28501,GSVIVT01032397001,0.2688,1.2034,8
fv,vv,366,773.0,2e-169,mrna15547,GSVIVT01030122001,0.1588,0.9184,16
fv,vv,236,495.0,2e-157,mrna28345,GSVIVT01032537001,0.3119,1.6117,12
fv,vv,216,1990.0,0.0,mrna00660,GSVIVT01020229001,0.2726,1.2869,24
fv,vv,198,2247.0,1e-163,mrna14127,GSVIVT01024985001,0.142,1.2179,14
fv,vv,162,225.0,1e-58,mrna03232,GSVIVT01026764001,0.229,1.7998,41
fv,vv,91,443.0,2e-82,mrna24578,GSVIVT01031720001,0.1412,2.1139,19
fv,vv,70,2243.0,3e-76,mrna02604,GSVIVT01009313001,0.1801,1.0974,7
fv,vv,70,2243.0,5e-176,mrna02568,GSVIVT01009347001,0.1302,1.6371,9
fv,vv,55,261.0,3e-89,mrna05794,GSVIVT01007048001,0.1005,0.8861,29
fv,vv,28,3431.0,0.0,mrna14749,GSVIVT01018943001,0.3528,0.9189,26
fv,vv,21,542.0,2e-51,mrna17867,GSVIVT01026542001,0.2075,1.6539,6
gm,gm,4,3031.0,0.0,Glyma.01G173800,Glyma.02G055500,0.255,0.5038,2
gm,gm,18,4069.0,0.0,Glyma.01G131800,Glyma.03G036700,0.0473,0.2153,83
gm,gm,28,2037.0,0.0,Glyma.01G195200,Glyma.05G107300,0.1036,0.8134,29
gm,gm,86,22032.0,0.0,Glyma.01G173800,Glyma.11G069300,0.053,0.1094,2
gm,gm,86,22032.0,0.0,Glyma.01G195200,Glyma.11G046500,0.0148,0.1238,29
gm,gm,102,3780.0,0.0,Glyma.01G173800,Glyma.16G138300,0.2534,0.5265,2
gm,gm,221,2698.0,0.0,Glyma.02G246500,Glyma.11G217800,0.1022,0.6359,34
gm,gm,228,3144.0,0.0,Glyma.02G055500,Glyma.11G069300,0.2489,0.4785,2
gm,gm,229,1688.0,0.0,Glyma.02G234300,Glyma.11G161500,0.1606,0.4737,48
gm,gm,245,9852.0,0.0,Glyma.02G223100,Glyma.14G190000,0.0114,0.0998,89
gm,gm,245,9852.0,2e-150,Glyma.02G234300,Glyma.14G202000,0.0388,0.1586,48
gm,gm,254,3910.0,0.0,Glyma.02G246500,Glyma.14G069600,0.017,0.0953,34
gm,gm,266,10678.0,0.0,Glyma.02G055500,Glyma.16G138300,0.0423,0.1034,2
gm,gm,266,10678.0,0.0,Glyma.02G083900,Glyma.16G170300,0.0589,0.2056,121
gm,gm,288,5176.0,0.0,Glyma.02G234300,Glyma.18G055200,0.1613,0.459,48
gm,gm,288,5176.0,0.0,Glyma.02G246500,Glyma.18G039100,0.097,0.5755,34
gm,gm,347,9420.0,0.0,Glyma.03G163900,Glyma.10G037500,0.1914,0.5253,20
gm,gm,409,42241.0,0.0,Glyma.03G163900,Glyma.19G165200,0.0609,0.1078,20
gm,gm,409,42241.0,0.0,Glyma.03G253100,Glyma.19G250700,0.0272,0.2202,11
gm,gm,421,587.0,2e-177,Glyma.03G253100,Glyma.20G220600,0.2404,1.2085,11
gm,gm,437,31732.0,0.0,Glyma.04G047100,Glyma.06G047800,0.0205,0.1316,7
gm,gm,446,28247.0,0.0,Glyma.04G179300,Glyma.06G185400,0.038,0.273,18
gm,gm,446,28247.0,0.0,Glyma.04G212300,Glyma.06G154100,0.0168,0.1183,28
gm,gm,487,656.0,4e-84,Glyma.04G135700,Glyma.13G195900,0.4008,0.9841,15
gm,gm,517,583.0,4e-88,Glyma.04G135700,Glyma.15G234200,0.3893,1.0272,15
gm,gm,532,4814.0,0.0,Glyma.04G047100,Glyma.17G233600,0.1528,0.8163,7
gm,gm,552,316.0,0.0,Glyma.04G047100,Glyma.U029700,0.1268,0.779,7
gm,gm,554,4057.0,3e-174,Glyma.05G189600,Glyma.06G151200,0.2223,0.7538,6
gm,gm,570,21948.0,0.0,Glyma.05G146300,Glyma.08G103100,0.0183,0.0803,86
gm,gm,570,21948.0,0.0,Glyma.05G162100,Glyma.08G119700,0.0264,0.1255,107
gm,gm,570,21948.0,0.0,Glyma.05G189600,Glyma.08G147200,0.0397,0.1282,6
gm,gm,571,17759.0,0.0,Glyma.05G192100,Glyma.08G000400,0.0368,0.0815,117
gm,gm,597,2159.0,0.0,Glyma.05G107300,Glyma.11G046500,0.1069,0.8261,29
gm,gm,616,376.0,3e-160,Glyma.05G003300,Glyma.16G070300,0.1401,0.637,8
gm,gm,667,879.0,0.0,Glyma.06G151200,Glyma.08G147200,0.2209,0.7253,6
gm,gm,726,3767.0,3e-115,Glyma.06G045900,Glyma.14G088900,0.1506,0.713,9
gm,gm,757,3300.0,0.0,Glyma.06G183800,Glyma.17G090900,0.3043,1.3686,21
gm,gm,764,4942.0,7e-136,Glyma.06G045900,Glyma.17G235600,0.1586,0.7576,9
gm,gm,764,4942.0,0.0,Glyma.06G047800,Glyma.17G233600,0.141,0.8482,7
gm,gm,786,512.0,0.0,Glyma.06G047800,Glyma.U029700,0.1275,0.7932,7
gm,gm,799,3245.0,0.0,Glyma.07G188400,Glyma.08G061100,0.0346,0.2568,3
gm,gm,808,2240.0,0.0,Glyma.07G266400,Glyma.09G011300,0.154,1.0286,4
gm,gm,816,5827.0,0.0,Glyma.07G106000,Glyma.09G172100,0.0339,0.1052,22
gm,gm,840,3976.0,3e-131,Glyma.07G188400,Glyma.13G249400,0.2464,0.9114,3
gm,gm,855,4075.0,0.0,Glyma.07G266400,Glyma.15G115800,0.1557,0.9572,4
gm,gm,856,3783.0,1e-135,Glyma.07G188400,Glyma.15G064800,0.2407,0.9636,3
gm,gm,875,11235.0,0.0,Glyma.07G266400,Glyma.17G007900,0.0337,0.1452,4
gm,gm,891,4019.0,0.0,Glyma.07G216200,Glyma.20G013200,0.0242,0.0911,93
gm,gm,930,1871.0,3e-125,Glyma.08G061100,Glyma.13G249400,0.2503,0.9387,3
gm,gm,959,2682.0,1e-126,Glyma.08G061100,Glyma.15G064800,0.2507,0.997,3
gm,gm,980,2503.0,0.0,Glyma.08G345800,Glyma.18G155200,0.0181,0.1403,1
gm,gm,980,2503.0,5e-36,Glyma.08G358200,Glyma.18G176400,0.1958,0.2859,64
gm,gm,1028,20180.0,0.0,Glyma.09G011300,Glyma.15G115800,0.0168,0.1713,4
gm,gm,1046,2078.0,0.0,Glyma.09G011300,Glyma.17G007900,0.1505,1.0016,4
gm,gm,1054,12765.0,0.0,Glyma.09G256200,Glyma.18G236600,0.0379,0.1427,62
gm,gm,1133,8853.0,0.0,Glyma.10G037500,Glyma.19G165200,0.1833,0.4633,20
gm,gm,1157,35199.0,0.0,Glyma.10G208200,Glyma.20G182600,0.0161,0.0892,39
gm,gm,1174,14670.0,0.0,Glyma.11G140100,Glyma.12G063700,0.0127,0.1061,61
gm,gm,1200,2618.0,0.0,Glyma.11G217800,Glyma.14G069600,0.0974,0.6143,34
gm,gm,1201,1483.0,1e-118,Glyma.11G161500,Glyma.14G202000,0.1097,0.5421,48
gm,gm,1212,3099.0,0.0,Glyma.11G069300,Glyma.16G138300,0.2507,0.4849,2
gm,gm,1219,2991.0,0.0,Glyma.11G161500,Glyma.18G055200,0.0232,0.0875,48
gm,gm,1224,15353.0,0.0,Glyma.11G217800,Glyma.18G039100,0.0189,0.1101,34
gm,gm,1224,15353.0,0.0,Glyma.11G249000,Glyma.18G008300,0.0221,0.0605,85
gm,gm,1322,2343.0,0.0,Glyma.13G195900,Glyma.15G234200,0.0462,0.3172,15
gm,gm,1328,15580.0,0.0,Glyma.13G225900,Glyma.15G086200,0.0213,0.1476,84
gm,gm,1328,15580.0,0.0,Glyma.13G249400,Glyma.15G064800,0.0464,0.2406,3
gm,gm,1362,6291.0,0.0,Glyma.13G069300,Glyma.19G013500,0.0463,0.2245,12
gm,gm,1389,11453.0,4e-127,Glyma.14G073800,Glyma.17G251200,0.098,0.1678,30
gm,gm,1389,11453.0,1e-164,Glyma.14G088900,Glyma.17G235600,0.0252,0.1221,9
gm,gm,1394,2818.0,0.0,Glyma.14G069600,Glyma.18G039100,0.0944,0.5432,34
gm,gm,1398,3013.0,1e-118,Glyma.14G202000,Glyma.18G055200,0.1091,0.5438,48
gm,gm,1415,3626.0,0.0,Glyma.15G115800,Glyma.17G007900,0.1534,0.9545,4
gm,gm,1473,839.0,0.0,Glyma.17G233600,Glyma.U029700,0.0376,0.1513,7
gm,gm,1499,547.0,3e-174,Glyma.19G250700,Glyma.20G220600,0.2471,1.1393,11
gm,gr,1583,345.0,0.0,Glyma.U029700,Gorai.010G026400,0.2569,1.9336,7
gm,gr,1448,753.0,8e-152,Glyma.19G013500,Gorai.001G259300,0.3251,2.0484,12
gm,gr,1362,245.0,0.0,Glyma.17G233600,Gorai.009G277400,0.221,1.1952,7
gm,gr,1359,547.0,1e-172,Glyma.17G007900,Gorai.009G183500,0.1937,1.6987,4
gm,gr,1297,1050.0,2e-180,Glyma.17G007900,Gorai.010G188000,0.1871,1.5593,4
gm,gr,1295,2450.0,0.0,Glyma.17G233600,Gorai.010G026400,0.24,1.8823,7
gm,gr,1233,1201.0,1e-120,Glyma.16G070300,Gorai.001G265500,0.2755,1.7733,8
gm,gr,1227,276.0,3e-110,Glyma.15G234200,Gorai.009G298000,0.3359,1.7907,15
gm,gr,1221,856.0,0.0,Glyma.15G115800,Gorai.009G183500,0.1774,1.8668,4
gm,gr,1183,407.0,6e-102,Glyma.15G234200,Gorai.011G216000,0.3891,3.0432,15
gm,gr,1175,1683.0,2e-124,Glyma.15G064800,Gorai.011G020300,0.0,0.0,3
gm,gr,1169,223.0,5e-93,Glyma.15G064800,Gorai.010G253700,0.0,0.0,3
gm,gr,1164,1404.0,0.0,Glyma.15G115800,Gorai.010G188000,0.1509,1.7442,4
gm,gr,1100,320.0,4e-107,Glyma.13G195900,Gorai.009G298000,0.3462,1.506,15
gm,gr,1021,548.0,1e-98,Glyma.13G195900,Gorai.011G216000,0.4086,2.314,15
gm,gr,1019,1754.0,1e-114,Glyma.13G249400,Gorai.011G020300,0.0,0.0,3
gm,gr,1012,201.0,4e-85,Glyma.13G249400,Gorai.010G253700,0.0,0.0,3
gm,gr,989,358.0,1e-120,Glyma.13G069300,Gorai.001G259300,0.3356,2.4043,12
gm,gr,897,2856.0,0.0,Glyma.11G046500,Gorai.008G084500,0.1495,1.7355,29
gm,gr,738,642.0,0.0,Glyma.09G011300,Gorai.009G183500,0.1736,2.4852,4
gm,gr,733,629.0,2e-143,Glyma.09G172100,Gorai.008G291900,0.0,0.0,22
gm,gr,686,1268.0,0.0,Glyma.09G011300,Gorai.010G188000,0.1495,1.7466,4
gm,gr,603,573.0,6e-126,Glyma.08G061100,Gorai.011G020300,0.0,0.0,3
gm,gr,576,690.0,3e-173,Glyma.07G266400,Gorai.009G183500,0.1896,1.8328,4
gm,gr,568,395.0,1e-157,Glyma.07G106000,Gorai.008G291900,0.0,0.0,22
gm,gr,518,1716.0,5e-130,Glyma.07G188400,Gorai.011G020300,0.0,0.0,3
gm,gr,513,336.0,1e-102,Glyma.07G188400,Gorai.010G253700,0.0,0.0,3
gm,gr,508,1133.0,1e-180,Glyma.07G266400,Gorai.010G188000,0.1773,1.6827,4
gm,gr,434,436.0,7e-116,Glyma.06G154100,Gorai.012G035600,0.319,1.833,28
gm,gr,432,246.0,8e-123,Glyma.06G154100,Gorai.011G119300,0.3074,1.9861,28
gm,gr,416,2518.0,0.0,Glyma.06G047800,Gorai.010G026400,0.2308,1.9023,7
gm,gr,396,250.0,0.0,Glyma.05G107300,Gorai.008G084500,0.1573,1.3568,29
